,19.84,882,88.685520,,,,,,,,,
,20.15,882,88.279566,,,,,,,,,
,20.46,882,87.875652,,,,,,,,,
,20.77,882,87.473757,,,,,,,,,
,21.08,882,87.073863,,,,,,,,,
,21.39,882,86.675952,,,,,,,,,
,21.70,882,86.280005,,,,,,,,,
,22.01,882,85.886003,,,,,,,,,
,22.32,882,85.493930,,,,,,,,,
,22.63,882,85.103767,,,,,,,,,
,22.94,882,84.715496,,,,,,,,,
,23.25,882,84.329100,,,,,,,,,
,23.56,882,83.944563,,,,,,,,,
,23.87,882,83.561867,,,,,,,,,
,24.18,882,83.180995,,,,,,,,,
,24.49,882,82.801932,,,,,,,,,
,24.80,882,82.424660,,,,,,,,,
,25.11,882,82.049163,,,,,,,,,
,25.42,882,81.675425,,,,,,,,,
,25.73,882,81.303432,,,,,,,,,
,26.04,882,80.933166,,,,,,,,,
,26.35,882,80.564613,,,,,,,,,
,26.66,882,80.197757,,,,,,,,,
,26.97,882,79.832584,,,,,,,,,
,27.28,882,79.469077,,,,,,,,,
,27.59,882,79.107224,,,,,,,,,
,27.90,882,78.747008,,,,,,,,,
,28.21,882,78.388416,,,,,,,,,
,28.52,882,78.031433,,,,,,,,,
,28.83,882,77.676045,,,,,,,,,
,29.14,882,77.322238,,,,,,,,,
,29.45,882,76.969998,,,,,,,,,
,29.76,882,76.619313,,,,,,,,,
,30.07,882,76.270167,,,,,,,,,
,30.38,882,75.922549,,,,,,,,,
,30.69,882,75.576444,,,,,,,,,
,31.00,882,75.231839,,,,,,,,,
,31.31,882,74.888723,,,,,,,,,
,31.62,882,74.547081,,,,,,,,,
,31.93,882,74.206901,,,,,,,,,
,32.24,882,73.868171,,,,,,,,,
,32.55,882,73.530878,,,,,,,,,
,32.86,882,73.195011,,,,,,,,,
,33.17,882,72.860556,,,,,,,,,
,33.48,882,72.527503,,,,,,,,,
,33.79,882,72.195838,,,,,,,,,
,34.10,882,71.865551,,,,,,,,,
,34.41,882,71.536629,,,,,,,,,
,34.72,882,71.209062,,,,,,,,,
,35.03,882,70.882838,,,,,,,,,
,35.34,882,70.557945,,,,,,,,,
,35.65,882,70.234373,,,,,,,,,
,35.96,882,69.912110,,,,,,,,,
,36.27,882,69.591145,,,,,,,,,
,36.58,882,69.271469,,,,,,,,,
,36.89,882,68.953069,,,,,,,,,
,37.20,882,68.635936,,,,,,,,,
,37.51,882,68.320059,,,,,,,,,
,37.82,882,68.005427,,,,,,,,,
,38.13,882,67.692031,,,,,,,,,
,38.44,882,67.379860,,,,,,,,,
,38.75,882,67.068904,,,,,,,,,
,39.06,882,66.759153,,,,,,,,,
,39.37,882,66.450598,,,,,,,,,
,39.68,882,66.143228,,,,,,,,,
,39.99,882,65.837034,,,,,,,,,
,40.30,882,65.532006,,,,,,,,,
,40.61,882,65.228135,,,,,,,,,
,40.92,882,64.925412,,,,,,,,,
,41.23,882,64.623827,,,,,,,,,
,41.54,882,64.323370,,,,,,,,,
,41.85,882,64.024034,,,,,,,,,
,42.16,882,63.725809,,,,,,,,,
,42.47,882,63.428685,,,,,,,,,
,42.78,882,63.132655,,,,,,,,,
,43.09,882,62.837709,,,,,,,,,
,43.40,882,62.543839,,,,,,,,,
,43.71,882,62.251035,,,,,,,,,
,44.02,882,61.959291,,,,,,,,,
,44.33,882,61.668596,,,,,,,,,
,44.64,882,61.378943,,,,,,,,,
,44.95,882,61.090324,,,,,,,,,
,45.26,882,60.802730,,,,,,,,,
,45.57,882,60.516153,,,,,,,,,
,45.88,882,60.230586,,,,,,,,,
,46.19,882,59.946019,,,,,,,,,
,46.50,882,59.662446,,,,,,,,,
,46.81,882,59.379859,,,,,,,,,
,47.12,882,59.098249,,,,,,,,,
,47.43,882,58.817610,,,,,,,,,
,47.74,882,58.537933,,,,,,,,,
,48.05,882,58.259211,,,,,,,,,
,48.36,882,57.981436,,,,,,,,,
,48.67,882,57.704602,,,,,,,,,
,48.98,882,57.428700,,,,,,,,,
,49.29,882,57.153724,,,,,,,,,
,49.60,882,56.879667,,,,,,,,,
,49.91,882,56.606520,,,,,,,,,
,50.22,882,56.334278,,,,,,,,,
,50.53,882,56.062933,,,,,,,,,
,50.84,882,55.792478,,,,,,,,,
,51.15,882,55.522907,,,,,,,,,
,51.46,882,55.254212,,,,,,,,,
,51.77,882,54.986387,,,,,,,,,
,52.08,882,54.719425,,,,,,,,,
,52.39,882,54.453319,,,,,,,,,
,52.70,882,54.188064,,,,,,,,,
,53.01,882,53.923652,,,,,,,,,
,53.32,882,53.660077,,,,,,,,,
,53.63,882,53.397332,,,,,,,,,
,53.94,882,53.135411,,,,,,,,,
,54.25,882,52.874309,,,,,,,,,
,54.56,882,52.614018,,,,,,,,,
,54.87,882,52.354532,,,,,,,,,
,55.18,882,52.095846,,,,,,,,,
,55.49,882,51.837953,,,,,,,,,
,55.80,882,51.580848,,,,,,,,,
,56.11,882,51.324523,,,,,,,,,
,56.42,882,51.068974,,,,,,,,,
,56.73,882,50.814195,,,,,,,,,
,57.04,882,50.560179,,,,,,,,,
,57.35,882,50.306921,,,,,,,,,
,57.66,882,50.054415,,,,,,,,,
,57.97,882,49.802655,,,,,,,,,
,58.28,882,49.551637,,,,,,,,,
,58.59,882,49.301353,,,,,,,,,
,58.90,882,49.051799,,,,,,,,,
,59.21,882,48.802970,,,,,,,,,
,59.52,882,48.554859,,,,,,,,,
,59.83,882,48.307462,,,,,,,,,
,60.14,882,48.060772,,,,,,,,,
,60.45,882,47.814786,,,,,,,,,
,60.76,882,47.569497,,,,,,,,,
,61.07,882,47.324899,,,,,,,,,
,61.38,882,47.080989,,,,,,,,,
,61.69,882,46.837761,,,,,,,,,
,62.00,882,46.595210,,,,,,,,,
,62.31,882,46.353330,,,,,,,,,
,62.62,882,46.112117,,,,,,,,,
,62.93,882,45.871566,,,,,,,,,
,63.24,882,45.631671,,,,,,,,,
,63.55,882,45.392428,,,,,,,,,
,63.86,882,45.153833,,,,,,,,,
,64.17,882,44.915879,,,,,,,,,
,64.48,882,44.678563,,,,,,,,,
,64.79,882,44.441879,,,,,,,,,
,65.10,882,44.205823,,,,,,,,,
,65.41,882,43.970391,,,,,,,,,
,65.72,882,43.735577,,,,,,,,,
,66.03,882,43.501377,,,,,,,,,
,66.34,882,43.267787,,,,,,,,,
,66.65,882,43.034802,,,,,,,,,
,66.96,882,42.802416,,,,,,,,,
,67.27,882,42.570627,,,,,,,,,
,67.58,882,42.339430,,,,,,,,,
,67.89,882,42.108819,,,,,,,,,
,68.20,882,41.878791,,,,,,,,,
,68.51,882,41.649342,,,,,,,,,
,68.82,882,41.420467,,,,,,,,,
,69.13,882,41.192161,,,,,,,,,
,69.44,882,40.964421,,,,,,,,,
,69.75,882,40.737243,,,,,,,,,
,70.06,882,40.510622,,,,,,,,,
,70.37,882,40.284554,,,,,,,,,
,70.68,882,40.059034,,,,,,,,,
,70.99,882,39.834060,,,,,,,,,
,71.30,882,39.609627,,,,,,,,,
,71.61,882,39.385730,,,,,,,,,
,71.92,882,39.162367,,,,,,,,,
,72.23,882,38.939532,,,,,,,,,
,72.54,882,38.717222,,,,,,,,,
,72.85,882,38.495433,,,,,,,,,
,73.16,882,38.274162,,,,,,,,,
,73.47,882,38.053403,,,,,,,,,
,73.78,882,37.833154,,,,,,,,,
,74.09,882,37.613411,,,,,,,,,
,74.40,882,37.394170,,,,,,,,,
,74.71,882,37.175427,,,,,,,,,
,75.02,882,36.957178,,,,,,,,,
,75.33,882,36.739421,,,,,,,,,
,75.64,882,36.522150,,,,,,,,,
,75.95,882,36.305363,,,,,,,,,
,76.26,882,36.089055,,,,,,,,,
,76.57,882,35.873224,,,,,,,,,
,76.88,882,35.657866,,,,,,,,,
,77.19,882,35.442977,,,,,,,,,
,77.50,882,35.228553,,,,,,,,,
,77.81,882,35.014592,,,,,,,,,
,78.12,882,34.801089,,,,,,,,,
,78.43,882,34.588041,,,,,,,,,
,78.74,882,34.375446,,,,,,,,,
,79.05,882,34.163298,,,,,,,,,
,79.36,882,33.951596,,,,,,,,,
,79.67,882,33.740335,,,,,,,,,
,79.98,882,33.529513,,,,,,,,,
,80.29,882,33.319126,,,,,,,,,
,80.60,882,33.109171,,,,,,,,,
,80.91,882,32.899644,,,,,,,,,
,81.22,882,32.690542,,,,,,,,,
,81.53,882,32.481863,,,,,,,,,
,81.84,882,32.273602,,,,,,,,,
,82.15,882,32.065757,,,,,,,,,
,82.46,882,31.858324,,,,,,,,,
,82.77,882,31.651300,,,,,,,,,
,83.08,882,31.444683,,,,,,,,,
,83.39,882,31.238469,,,,,,,,,
,83.70,882,31.032655,,,,,,,,,
,84.01,882,30.827238,,,,,,,,,
,84.32,882,30.622215,,,,,,,,,
,84.63,882,30.417583,,,,,,,,,
,84.94,882,30.213338,,,,,,,,,
,85.25,882,30.009479,,,,,,,,,
,85.56,882,29.806001,,,,,,,,,
,85.87,882,29.602903,,,,,,,,,
,86.18,882,29.400180,,,,,,,,,
,86.49,882,29.197831,,,,,,,,,
,86.80,882,28.995852,,,,,,,,,
,87.11,882,28.794240,,,,,,,,,
,87.42,882,28.592992,,,,,,,,,
,87.73,882,28.392107,,,,,,,,,
,88.04,882,28.191580,,,,,,,,,
,88.35,882,27.991409,,,,,,,,,
,88.66,882,27.791591,,,,,,,,,
,88.97,882,27.592124,,,,,,,,,
,89.28,882,27.393004,,,,,,,,,
,89.59,882,27.194230,,,,,,,,,
,89.90,882,26.995797,,,,,,,,,
,90.21,882,26.797704,,,,,,,,,
,90.52,882,26.599948,,,,,,,,,
,90.83,882,26.402525,,,,,,,,,
,91.14,882,26.205435,,,,,,,,,
,91.45,882,26.008673,,,,,,,,,
,91.76,882,25.812237,,,,,,,,,
,92.07,882,25.616124,,,,,,,,,
,92.38,882,25.420333,,,,,,,,,
,92.69,882,25.224860,,,,,,,,,
,93.00,882,25.029702,,,,,,,,,
,93.31,882,24.834858,,,,,,,,,
,93.62,882,24.640324,,,,,,,,,
,93.93,882,24.446098,,,,,,,,,
,94.24,882,24.252178,,,,,,,,,
,94.55,882,24.058561,,,,,,,,,
,94.86,882,23.865244,,,,,,,,,
,95.17,882,23.672226,,,,,,,,,
,95.48,882,23.479503,,,,,,,,,
,95.79,882,23.287073,,,,,,,,,
,96.10,882,23.094934,,,,,,,,,
,96.41,882,22.903083,,,,,,,,,
,96.72,882,22.711517,,,,,,,,,
,97.03,882,22.520236,,,,,,,,,
,97.34,882,22.329235,,,,,,,,,
,97.65,882,22.138513,,,,,,,,,
,97.96,882,21.948067,,,,,,,,,
,98.27,882,21.757895,,,,,,,,,
,98.58,882,21.567995,,,,,,,,,
,98.89,882,21.378363,,,,,,,,,
,99.20,882,21.188999,,,,,,,,,
,99.51,882,20.999899,,,,,,,,,
,99.82,882,20.811062,,,,,,,,,
,100.13,882,20.622484,,,,,,,,,
,100.44,882,20.434165,,,,,,,,,
,100.75,882,20.246101,,,,,,,,,
,101.06,882,20.058289,,,,,,,,,
,101.37,882,19.870729,,,,,,,,,
,101.68,882,19.683418,,,,,,,,,
,101.99,882,19.496353,,,,,,,,,
,102.30,882,19.309532,,,,,,,,,
,102.61,882,19.122954,,,,,,,,,
,102.92,882,18.936615,,,,,,,,,
,103.23,882,18.750514,,,,,,,,,
,103.54,882,18.564649,,,,,,,,,
,103.85,882,18.379017,,,,,,,,,
,104.16,882,18.193616,,,,,,,,,
,104.47,882,18.008444,,,,,,,,,
,104.78,882,17.823499,,,,,,,,,
,105.09,882,17.638779,,,,,,,,,
,105.40,882,17.454282,,,,,,,,,
,105.71,882,17.270005,,,,,,,,,
,106.02,882,17.085947,,,,,,,,,
,106.33,882,16.902105,,,,,,,,,
,106.64,882,16.718477,,,,,,,,,
,106.95,882,16.535062,,,,,,,,,
,107.26,882,16.351857,,,,,,,,,
,107.57,882,16.168860,,,,,,,,,
,107.88,882,15.986069,,,,,,,,,
,108.19,882,15.803482,,,,,,,,,
,108.50,882,15.621098,,,,,,,,,
,108.81,882,15.438913,,,,,,,,,
,109.12,882,15.256926,,,,,,,,,
,109.43,882,15.075135,,,,,,,,,
,109.74,882,14.893538,,,,,,,,,
,110.05,882,14.712134,,,,,,,,,
,110.36,882,14.530919,,,,,,,,,
,110.67,882,14.349892,,,,,,,,,
,110.98,882,14.169052,,,,,,,,,
,111.29,882,13.988396,,,,,,,,,
,111.60,882,13.807921,,,,,,,,,
,111.91,882,13.627627,,,,,,,,,
,112.22,882,13.447512,,,,,,,,,
,112.53,882,13.267573,,,,,,,,,
,112.84,882,13.087808,,,,,,,,,
,113.15,882,12.908216,,,,,,,,,
,113.46,882,12.728794,,,,,,,,,
,113.77,882,12.549541,,,,,,,,,
,114.08,882,12.370456,,,,,,,,,
,114.39,882,12.191535,,,,,,,,,
,114.70,882,12.012777,,,,,,,,,
,115.01,882,11.834180,,,,,,,,,
,115.32,882,11.655743,,,,,,,,,
,115.63,882,11.477463,,,,,,,,,
,115.94,882,11.299339,,,,,,,,,
,116.25,882,11.121369,,,,,,,,,
,116.56,882,10.943550,,,,,,,,,
,116.87,882,10.765882,,,,,,,,,
,117.18,882,10.588362,,,,,,,,,
,117.49,882,10.410988,,,,,,,,,
,117.80,882,10.233760,,,,,,,,,
,118.11,882,10.056673,,,,,,,,,
,118.42,882,9.879728,,,,,,,,,
,118.73,882,9.702923,,,,,,,,,
,119.04,882,9.526254,,,,,,,,,
,119.35,882,9.349721,,,,,,,,,
,119.66,882,9.173322,,,,,,,,,
,119.97,882,8.997055,,,,,,,,,
,120.28,882,8.820919,,,,,,,,,
,120.59,882,8.644911,,,,,,,,,
,120.90,882,8.469029,,,,,,,,,
,121.21,882,8.293273,,,,,,,,,
,121.52,882,8.117640,,,,,,,,,
,121.83,882,7.942128,,,,,,,,,
,122.14,882,7.766736,,,,,,,,,
,122.45,882,7.591462,,,,,,,,,
,122.76,882,7.416305,,,,,,,,,
,123.07,882,7.241262,,,,,,,,,
,123.38,882,7.066331,,,,,,,,,
,123.69,882,6.891512,,,,,,,,,
,124.00,882,6.716802,,,,,,,,,
,124.31,882,6.542200,,,,,,,,,
,124.62,882,6.367703,,,,,,,,,
,124.93,882,6.193311,,,,,,,,,
,125.24,882,6.019022,,,,,,,,,
,125.55,882,5.844833,,,,,,,,,
,125.86,882,5.670743,,,,,,,,,
,126.17,882,5.496751,,,,,,,,,
,126.48,882,5.322854,,,,,,,,,
,126.79,882,5.149052,,,,,,,,,
,127.10,882,4.975342,,,,,,,,,
,127.41,882,4.801722,,,,,,,,,
,127.72,882,4.628192,,,,,,,,,
,128.03,882,4.454749,,,,,,,,,
,128.34,882,4.281391,,,,,,,,,
,128.65,882,4.108118,,,,,,,,,
,128.96,882,3.934927,,,,,,,,,
,129.27,882,3.761817,,,,,,,,,
,129.58,882,3.588785,,,,,,,,,
,129.89,882,3.415831,,,,,,,,,
,130.20,882,3.242953,,,,,,,,,
,130.51,882,3.070149,,,,,,,,,
,130.82,882,2.897418,,,,,,,,,
,131.13,882,2.724757,,,,,,,,,
,131.44,882,2.552165,,,,,,,,,
,131.75,882,2.379641,,,,,,,,,
,132.06,882,2.207183,,,,,,,,,
,132.37,882,2.034789,,,,,,,,,
,132.68,882,1.862458,,,,,,,,,
,132.99,882,1.690188,,,,,,,,,
,133.30,882,1.517977,,,,,,,,,
,133.61,882,1.345824,,,,,,,,,
,133.92,882,1.173727,,,,,,,,,
,134.23,882,1.001685,,,,,,,,,
,134.54,882,0.829696,,,,,,,,,
,134.85,882,0.657758,,,,,,,,,
,135.16,882,0.485869,,,,,,,,,
,135.47,882,0.314029,,,,,,,,,
,135.78,882,0.142235,,,,,,,,,
,136.09,882,0.000000,,,,,,,,,
